5508,-500
5520,-500
5532,-500
5544,-500
5556,-500
5568,-500
5580,-500
5592,-500
5604,-500
5616,-500
5628,-500
5640,-500
5652,-500
5664,-500
5676,-500
5688,-500
5700,-500
5712,-500
5724,-500
5736,-500
5748,-500
5760,-500
5772,100
5784,100
5796,100
5808,100
5820,100
5832,100
5844,100
5856,100
5868,100
5880,100
5892,100
5904,100
5916,100
5928,100
5940,100
5952,100
5964,100
5976,100
5988,100
6000,100
6012,100
6024,100
6036,100
6048,100
6060,100
6072,100
6084,100
6096,100
6108,100
6120,100
6132,100
6144,100
6156,100
6168,100
6180,100
6192,100
6204,100
6216,100
6228,100
6240,100
6252,100
6264,100
6276,100
6288,100
6300,100
6312,100
6324,100
6336,100
6348,100
6360,100
6372,100
6384,100
6396,100
6408,100
6420,100
6432,100
6444,100
6456,100
6468,100
6480,100
6492,100
6504,100
6516,100
6528,100
6540,100
6552,100
6564,100
6576,100
6588,100
6600,100
6612,100
6624,100
6636,100
6648,100
6660,100
6672,100
6684,100
6696,100
6708,100
6720,100
6732,100
6744,100
6756,250
6768,250
6780,250
6792,250
6804,250
6816,250
6828,250
6840,250
6852,250
6864,250
6876,250
6888,250
6900,250
6912,250
6924,250
6936,250
6948,250
6960,250
6972,250
6984,250
6996,250
7008,250
7020,250
7032,250
7044,250
7056,250
7068,250
7080,250
7092,250
7104,250
7116,250
7128,250
7140,250
7152,250
7164,250
7176,250
7188,250
7200,250
7212,250
7224,250
7236,250
7248,250
7260,250
7272,250
7284,250
7296,500
7308,500
7320,500
7332,500
7344,500
7356,500
7368,500
7380,500
7392,500
7404,500
7416,500
7428,500
7440,500
7452,500
7464,500
7476,500
7488,500
7500,500
7512,500
7524,500
7536,500
7548,500
7560,500
7572,500
7584,500
7596,500
7608,500
7620,500
7632,500
7644,500
7656,500
7668,500
7680,500
7692,500
7704,500
7716,500
7728,500
7740,500
7752,500
7764,500
7776,500
7788,500
7800,500
7812,500
7824,500
7836,500
7848,500
7860,500
7872,500
7884,500
7896,500
7908,500
7920,500
7932,500
7944,500
7956,500
7968,500
7980,500
7992,500
8004,500
8016,500
8028,500
8040,500
8052,500
8064,500
8076,500
8088,500
8100,500
8112,500
8124,500
8136,500
8148,500
8160,500
8172,500
8184,500
8196,500
8208,500
8220,500
8232,500
8244,500
8256,500
8268,500
8280,500
8292,500
8304,500
8316,500
8328,500
8340,500
8352,500
8364,500
8376,500
8388,500
8400,500
8412,500
8424,500
8436,500
8448,500
8460,500
8472,500
8484,500
8496,500
8508,500
8520,500
8532,500
8544,500
8556,500
8568,500
8580,500
8592,500
8604,500
8616,500
8628,500
8640,500
8652,500
8664,500
8676,500
8688,500
8700,500
8712,500
8724,500
8736,500
8748,500
8760,500
